CODI_10;ORDENACIO_ALFABETICA;NOM COMPLERT;ADREÇA;MUNICIPI;TELÈFON;FAX;TRACTAMENT;PRESIDENT;NOM;COGNOM1;COGNOM2;PARTIT_POLITIC;SEXE;CÀRREC;GERENT;CIF;COMARCA;CODCOMARCA;PROVINCIA;CODIPROV;CAPICOM;ANY_CENS;CENS;CODITIPUS;SUPERFICIE;ARTICLE;NOMTIPUS;CODIPOSTAL;SECRETARI;HORARI;DISSOLT;SIGLACOM;ALTURA;CODIPARE;TIPUSPARE;NOMPARE;HD;NOM_CAPITAL;E_MAIL;WEB;PARTIT_JUDICIAL;PARTIT_ELECTORAL;GENTILICI;LOCALITAT_CP;DELEGACIO_GOVERN;MUNICAT;AMBIT;SITUA_GEO_MUNICIPI;SITUA_GEO_COMARCA;PLANOL_CARRERS;SALUTACIO;DATA_ACTUALITZACIO
818310007;Roda de Ter;Ajuntament de Roda de Ter;Pl. Major, 4;Roda de Ter;93-8500075;93-8540931;Il·lm. Sr.;Roger Corominas i Berloso;Roger;Corominas;i Berloso;ERC-AM;Senyor;Alcalde President;;P0818200H;Osona;8102490004;Barcelona;8000840003;N;2019;6301;2;2,28;    ;Municipis;8510;;;N;OS;443;;;;H;Roda de Ter;rodadeter@rodadeter.cat;http://www.rodadeter.cat;Vic;Vic;rodencs;Roda de Ter;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0818310007;Comarques Centrals;https://www.google.com/maps/place/Roda+de+Ter, + Barcelona?hl=ca;https://goo.gl/maps/UDPrpoWhdSevy25x6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081831;Benvolgut alcalde;30/7/2020 9:27:32
4313250006;Rodonyà;Ajuntament de Rodonyà;Plaça Major,1;Rodonyà;977-628528;977-628006;Il·lm. Sr.;Enric Ferré Ginovart;Enric;Ferré;Ginovart;JxCAT;Senyor;Alcalde President;;P4313400F;Alt Camp;8100170005;Tarragona;8004330008;N;2019;490;2;8,36;    ;Municipis;43812;;dilluns a divendres de 17h a 20h;N;AC;312;;;;H;Rodonyà;aj.rodonya@altanet.org;http://www.rodonya.altanet.org;Valls;Valls;rodonyencs;Rodonyà;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4313250006;Camp de Tarragona;https://www.google.com/maps/place/Rodonyà, + Tarragona?hl=ca;https://goo.gl/maps/R7GfovThSScVTqs58;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431325;Benvolgut alcalde;30/7/2020 9:27:32
4313310007;Roquetes;Ajuntament de Roquetes;Av. de la Diputació, s/n;Roquetes;977-501511;977-500524;Il·lm. Sr.;Francesc A. Gas Ferré;Francesc A.;Gas;Ferré;ERC - AM;Senyor;Alcalde President;;P4313500C;Baix Ebre;8100940003;Tarragona;8004330008;N;2019;7973;2;137,23;    ;Municipis;43520;;;N;BB;14;;;;H;Roquetes;ajuntament@roquetes.cat;http://roquetes.cat;Tortosa;Tortosa;roquetencs;Roquetes;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4313310007;Terres de l'Ebre;https://www.google.com/maps/place/Roquetes, + Tarragona?hl=ca;https://goo.gl/maps/oLtD7sa6KrM8xUWK7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431331;Benvolgut alcalde;30/7/2020 9:27:32
1715230008;Roses;Ajuntament de Roses;Casa Cambó - Pl. Catalunya;Roses;972-252400;972-254206;Il·lma. Sra.;Montse Mindan Cortada;Montse;Mindan;Cortada;JxCAT;Senyora;Alcaldessa Presidenta;;P1716100A;Alt Empordà;8100220002;Girona;8001760009;N;2019;19550;2;45,97;    ;Municipis;17480;;;N;AE;5;;;;D;Roses;info@roses.cat;http://www.roses.cat;Figueres;Figueres;rosincs;Roses;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1715230008;Comarques Gironines;https://www.google.com/maps/place/Roses, + Girona?hl=ca;https://goo.gl/maps/R7GfovThSScVTqs58;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171523;Benvolguda alcaldessa;30/7/2020 9:27:32
2518980001;Rosselló;Ajuntament de Rosselló;Avda. Catalunya, 2;Rosselló;973-730001;973-730033;Il·lm. Sr.;Josep Abad Fernández;Josep;Abad;Fernández;JxCAT;Senyor;Alcalde President;;P2523200J;Segrià;8103320002;Lleida;8002550006;N;2019;3145;2;9,9;    ;Municipis;25124;;;N;SI;252;;;;H;Rosselló;ajuntament@rossello.net;http://www.rossello.cat;Lleida;Lleida;rossellonencs;Rosselló;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2518980001;Ponent;https://www.google.com/maps/place/Rosselló, + Lleida?hl=ca;https://goo.gl/maps/ivNj4g82eadFQkws9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251898;Benvolgut alcalde;30/7/2020 9:27:32
4313460009;Rourell;Ajuntament del Rourell;Catalunya, 51;El Rourell;977-840502;977-840502;Il·lma. Sra.;Maria del Carme Basora Ventura;Maria del Carme;Basora;Ventura;JxCAT;Senyora;Alcaldessa Presidenta;;P4313600A;Alt Camp;8100170005;Tarragona;8004330008;N;2019;366;2;2,28; El ;Municipis;43142;;dilluns a divendres de 11h-13h;N;AC;114;;;;D;El Rourell;aj.rourell@altanet.org;http://www.rourell.altanet.org;Tarragona;Tarragona;rourellencs;El Rourell;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4313460009;Camp de Tarragona;https://www.google.com/maps/place/El+Rourell, + Tarragona?hl=ca;https://goo.gl/maps/R7GfovThSScVTqs58;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431346;Benvolguda alcaldessa;30/7/2020 9:27:32
818460009;Rubí;Ajuntament de Rubí;Plaça de Pere Aguilera, 1;Rubí;93-5887000;93-5884526;Il·lma. Sra.;Ana Maria Martínez Martínez;Ana Maria;Martínez;Martínez;PSC-CP;Senyora;Alcaldessa Presidenta;;P0818300F;Vallès Occidental;8104020002;Barcelona;8000840003;N;2019;77464;2;33,44;    ;Municipis;8191;;;N;VC;123;;;;D;Rubí;gabinetalcaldia@ajrubi.cat;http://www.ajrubi.cat;Rubí;Terrassa;rubinencs;Rubí;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0818460009;Metropolità;https://www.google.com/maps/place/Rubí, + Barcelona?hl=ca;https://goo.gl/maps/xKnc3wHuDHVfHQsN8;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081846;Benvolguda alcaldessa;30/7/2020 9:27:32
818590004;Rubió;Ajuntament de Rubió;Pl. Ajuntament, s/n;Rubió;93-8094181;93-8094181;Il·lm. Sr.;Francesc Miquel Archela Gil;Francesc Miquel;Archela;Gil;JxCAT;Senyor;Alcalde President;;P0818400D;Anoia;8100690004;Barcelona;8000840003;N;2019;239;2;38,75;    ;Municipis;8719;;dilluns a divendres de 9,30h a 13,30h;N;AI;629;;;;H;Rubió;rubio@diba.cat;https://www.rubio.cat;Igualada;Igualada;rubionencs;Rubió;Penedès;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0818590004;Comarques Centrals;https://www.google.com/maps/place/Rubió, + Barcelona?hl=ca;https://goo.gl/maps/yyhg8nb7cH1JLe697;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081859;Benvolgut alcalde;30/7/2020 9:27:32
1715390004;Rupià;Ajuntament de Rupià;Pl. d'Avall, 1;Rupià;972769274;;Il·lm. Sr.;Daniel Serrano Torró;Daniel;Serrano;Torró (independent);SR;Senyor;Alcalde President;;P1716200I;Baix Empordà;8101080001;Girona;8001760009;N;2019;272;2;5,39;    ;Municipis;17131;;dimarts si divendres de 10 a 14 h i de 16 a 19 h;N;BM;66;;;;H;Rupià;ajuntament@rupia.cat;http://www.rupia.cat;La Bisbal d'Empordà;La Bisbal d'Empordà;rupianencs;Rupià;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1715390004;Comarques Gironines;https://www.google.com/maps/place/Rupià, + Girona?hl=ca;https://goo.gl/maps/T9umwQqBeNmwSK4S6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171539;Benvolgut alcalde;30/7/2020 9:27:32
890190004;Rupit i Pruit;Ajuntament de Rupit i Pruit;Pl. Major, 6 -Rupit-;Rupit i Pruit;938522003;938522051;Il·lm. Sr.;Albert Marcé Pujol;Albert;Marcé;Pujol;RP - AM;Senyor;Alcalde President;;P0818500A;Osona;8102490004;Barcelona;8000840003;N;2019;279;2;47,82;    ;Municipis;8569;;dilluns a divendres de 10 a 14 hores. Dijous de 16 h. a 19 h.;N;OS;822;;;;H;Rupit;rupit@diba.cat;http://www.rupitpruit.cat;Vic;Vic;rupitencs;Rupit (Rupit i Pruit);Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0890190004;Comarques Centrals;https://www.google.com/maps/place/Rupit+i+Pruit, + Barcelona?hl=ca;https://goo.gl/maps/UDPrpoWhdSevy25x6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=089019;Benvolgut alcalde;30/7/2020 9:27:32
818780001;Sabadell;Ajuntament de Sabadell;Pl. Sant Roc, 1;Sabadell;937453100;937453111;Il·lma. Sra.;Marta Farrés Falgueras;Marta;Farrés;Falgueras;PSC-CP;Senyora;Alcaldessa Presidenta;;P0818600I;Vallès Occidental;8104020002;Barcelona;8000840003;S;2019;213644;2;37,54;    ;Municipis;8201;;;N;VC;190;;;;D;Sabadell;010@ajsabadell.cat;http://www.sabadell.cat;Sabadell;Sabadell;sabadellencs;Sabadell;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0818780001;Metropolità;https://www.google.com/maps/place/Sabadell, + Barcelona?hl=ca;https://goo.gl/maps/xKnc3wHuDHVfHQsN8;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081878;Benvolguda alcaldessa;30/7/2020 9:27:32
818840003;Sagàs;Ajuntament de Sagàs;Casa Consistorial;Sagàs;93-8251150;;Il·lma. Sra.;Silvia Triola Costa;Silvia;Triola;Costa;AES;Senyora;Alcaldessa Presidenta;;P0818700G;Berguedà;8101410007;Barcelona;8000840003;N;2019;148;2;44,85;    ;Municipis;8619;;;N;BD;738;;;;D;Sagàs;sagas@diba.cat;http://www.sagas.cat;Berga;Berga;;Sagàs;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0818840003;Comarques Centrals;https://www.google.com/maps/place/Sagàs, + Barcelona?hl=ca;https://goo.gl/maps/DuxAAJ2T8VpkBjoS7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081884;Benvolguda alcaldessa;30/7/2020 9:27:32
2519020002;Salàs de Pallars;Ajuntament de Salàs de Pallars;Bon Jesús, 47;Salàs de Pallars;973-676003;973-676003;Il·lm. Sr.;Francesc Borrell Grau;Francesc;Borrell;Grau;IxSP-CP;Senyor;Alcalde President;;P2523400F;Pallars Jussà;8102520002;Lleida;8002550006;N;2019;320;2;20,68;    ;Municipis;25693;;dilluns a divendres de 9h a 15h;N;PJ;573;;;;H;Salàs de Pallars;ajuntament@salas.cat;http://salas.cat;Tremp;Tremp;salassencs;Salàs de Pallars;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2519020002;Alt Pirineu i Aran;https://www.google.com/maps/place/Salàs+de+Pallars, + Lleida?hl=ca;https://goo.gl/maps/pvNs4CQqe1RhwB478;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251902;Benvolgut alcalde;30/7/2020 9:27:32
819010007;Saldes;Ajuntament de Saldes;Pl. Pedraforca, s/n;Saldes;93-8258005;93-8258069;Il·lm. Sr.;Moisès Masanas López;Moisès;Masanas;López;TsP - AM;Senyor;Alcalde President;;P0818900C;Berguedà;8101410007;Barcelona;8000840003;N;2019;274;2;67,14;    ;Municipis;8697;;tots els dies de 9h-14h i de 15,30h-17,30h;N;BD;1215;;;;H;Saldes;saldes@diba.cat;http://www.saldes.cat;Berga;Berga;saldencs;Saldes;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0819010007;Comarques Centrals;https://www.google.com/maps/place/Saldes, + Barcelona?hl=ca;https://goo.gl/maps/DuxAAJ2T8VpkBjoS7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081901;Benvolgut alcalde;30/7/2020 9:27:32
1715440003;Sales de Llierca;Ajuntament de Sales de Llierca;Plaça de l'Esglèsia, s/n;Sales de Llierca;972-687788;972-687788;Il·lm. Sr.;Miquel Palomeras Anglada;Miquel;Palomeras;Anglada;CP;Senyor;Alcalde President;;P1716300G;Garrotxa;8101920002;Girona;8001760009;N;2019;154;2;36,29;    ;Municipis;17853;;Dilluns i Dimecres de 18 - 20 h. Dijous de 12 a 14 h.;N;GX;260;;;;H;Sales de Llierca;ajuntament@salesdellierca.cat;http://www.salesdellierca.cat;Olot;Olot;salencs;Sales de Llierca;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1715440003;Comarques Gironines;https://www.google.com/maps/place/Sales+de+Llierca, + Girona?hl=ca;https://goo.gl/maps/9Ermqh6B6SjTSLmi8;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171544;Benvolgut alcalde;30/7/2020 9:27:32
819180001;Sallent;Ajuntament de Sallent;Pl. de la Vila, 1;Sallent;93-8370200;93-8206160;Il·lm. Sr.;Oriol Ribalta Pineda;Oriol;Ribalta;Pineda;ERC-AM;Senyor;Alcalde President;;P0819000A;Bages;8100750006;Barcelona;8000840003;N;2019;6658;2;65,63;    ;Municipis;8650;;tots els dies de 7,30h-14,45h;N;BG;278;;;;H;Sallent;sallent@sallent.cat;http://www.sallent.cat;Manresa;Manresa;sallentins;Sallent;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0819180001;Comarques Centrals;https://www.google.com/maps/place/Sallent, + Barcelona?hl=ca;https://goo.gl/maps/g8TckB8vqa2wXWjn7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081918;Benvolgut alcalde;30/7/2020 9:27:32
4313590004;Salomó;Ajuntament de Salomó;Av. Catalunya, 4;Salomó;977-629030;977-629214;Il·lm. Sr.;Antoni Virgili Colet;Antoni;Virgili;Colet;JxCAT;Senyor;Alcalde President;;P4313700I;Tarragonès;8103630008;Tarragona;8004330008;N;2019;557;2;12,25;    ;Municipis;43885;;Dilluns a Divendres de 8:30 a 13:00H. Dimecres de 16:00 a 19:00H;N;TR;165;;;;H;Salomó;aj.salomo@salomo.cat;http://www.salomo.cat;El Vendrell;El Vendrell;salomonencs;Salomó;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4313590004;Camp de Tarragona;https://www.google.com/maps/place/Salomó, + Tarragona?hl=ca;https://goo.gl/maps/LqKo1dwag4K9ueuk6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431359;Benvolgut alcalde;30/7/2020 9:27:32
4390570005;Salou;Ajuntament de Salou;Passeig de la Segregació, 4;Salou;977-309200;977-309206;Il·lm. Sr.;Pere Granados Carrillo;Pere;Granados;Carrillo;JxCAT;Senyor;Alcalde President;;P4318500H;Tarragonès;8103630008;Tarragona;8004330008;N;2019;27476;2;15,07;    ;Municipis;43840;;;N;TR;2;;;;H;Salou;ajuntament@salou.cat;http://www.salou.cat;Tarragona;Tarragona;salouencs;Salou;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4390570005;Camp de Tarragona;https://www.google.com/maps/place/Salou, + Tarragona?hl=ca;https://goo.gl/maps/LqKo1dwag4K9ueuk6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=439057;Benvolgut alcalde;30/7/2020 9:27:32
1715570005;Salt;Ajuntament de Salt;Pl. Lluís Companys, s/n;Salt;972-249191;972-237072;Il·lm. Sr.;Jordi Viñas Xifra;Jordi;Viñas;Xifra;ERC_AM;Senyor;Alcalde President;;P1716400E;Gironès;8102060009;Girona;8001760009;N;2019;31362;2;6,47;    ;Municipis;17190;;;N;GN;83;;;;H;Salt;smac@salt.cat;http://viladesalt.cat;Girona;Girona;saltencs;Salt;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1715570005;Comarques Gironines;https://www.google.com/maps/place/Salt, + Girona?hl=ca;https://goo.gl/maps/baCxYr99ieM4fWjN9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171557;Benvolgut alcalde;30/7/2020 9:27:32
2519190004;Sanaüja;Ajuntament de Sanaüja;Bassal, 4;Sanaüja;973-476008;973-476221;Il·lma. Sra.;Gemma Martínez Sangrà;Gemma;Martínez;Sangrà;IXS-ERC-AM;Senyora;Alcaldessa Presidenta;;P2523500C;Segarra;8103260009;Lleida;8002550006;N;2019;380;2;32,64;    ;Municipis;25753;;dilluns a divendres de 11h-14h;N;SR;409;;;;D;Sanaüja;ajuntament@sanauja.ddl.net;http://sanauja.ddl.net;Solsona;Cervera;sanaügins;Sanaüja;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2519190004;Ponent;https://www.google.com/maps/place/Sanaüja, + Lleida?hl=ca;https://goo.gl/maps/zPQ3EFtRCeaA83fk7;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=251919;Benvolguda alcaldessa;30/7/2020 9:27:32
819440003;Sant Adrià de Besòs;Ajuntament de Sant Adrià de Besòs;Pl. Vila, 12;Sant Adrià de Besòs;93-3812004;93-3817056;Il·lm. Sr.;Joan Callau Bartolí;Joan;Callau;Bartolí;PSC-CP;Senyor;Alcalde President;;P0819300E;Barcelonès;8101360009;Barcelona;8000840003;N;2019;37097;2;3,78;    ;Municipis;8930;;;N;BR;14;;;;H;Sant Adrià de Besòs;bustia@sant-adria.net;http://www.sant-adria.net;Badalona;Barcelona;adrianencs;Sant Adrià de Besòs;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0819440003;Metropolità;https://www.google.com/maps/place/Sant+Adrià+de+Besòs, + Barcelona?hl=ca;https://goo.gl/maps/oJQNmGBQwAhWQBpr9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081944;Benvolgut alcalde;30/7/2020 9:27:32
819570005;Sant Agustí de Lluçanès;Ajuntament de Sant Agustí de Lluçanès;Alou, 6;Sant Agustí de Lluçanès;93-8527001;93-8527001;Il·lm. Sr.;Josep Pujol Boladeras;Josep;Pujol;Boladeras;JxCAT;Senyor;Alcalde President;;P0819400C;Osona;8102490004;Barcelona;8000840003;N;2019;85;2;13,26;    ;Municipis;8586;;Dilluns, dimecres i divendres de 9 a 14 h.- dijous de 15,30 h. a 18 h.;N;OS;816;;;;H;Sant Agustí de Lluçanès;st.agusti@diba.cat;http://santagustidellucanes.cat;Vic;Vic;;Sant Agustí de Lluçanès;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0819570005;Comarques Centrals;https://www.google.com/maps/place/Sant+Agustí+de+Lluçanès, + Barcelona?hl=ca;https://goo.gl/maps/UDPrpoWhdSevy25x6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081957;Benvolgut alcalde;30/7/2020 9:27:32
819600000;Sant Andreu de la Barca;Ajuntament de Sant Andreu de la Barca;Pl. Ajuntament, 1;Sant Andreu de la Barca;93-6356400;93-6356413;Il·lm. Sr.;M. Enric Llorca Ibáñez;M. Enric;Llorca;Ibáñez;PSC-CP;Senyor;Alcalde President;;P0819500J;Baix Llobregat;8101150006;Barcelona;8000840003;N;2019;27558;2;5,67;    ;Municipis;8740;;De dilluns a divendres de 09:00 a 14:00h. i els dijous de 16:00 a 19:00h. Estiu: de 09:00 a 14:00 hores.;N;BT;42;;;;H;Sant Andreu de la Barca;ajuntament@sabarca.cat;http://www.sabarca.cat;Martorell;Sant Feliu de Llobregat;santandreuencs;Sant Andreu de la Barca;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0819600000;Metropolità;https://www.google.com/maps/place/Sant+Andreu+de+la+Barca, + Barcelona?hl=ca;https://goo.gl/maps/PseZXRwvfofHxEdT6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081960;Benvolgut alcalde;30/7/2020 9:27:32
819760009;Sant Andreu de Llavaneres;Ajuntament de Sant Andreu de Llavaneres;Plaça de la Vila, 1;Sant Andreu de Llavaneres;93-7023600;93-7023637;Il·lm. Sr.;Joan Mora Buch;Joan;Mora;Buch;ERC-AM;Senyor;Alcalde President;;P0819600H;Maresme;8102130008;Barcelona;8000840003;N;2019;10968;2;11,86;    ;Municipis;8392;;;N;MM;114;;;;H;Sant Andreu de Llavaneres;llava.ajuntament@ajllavaneres.cat;http://www.ajllavaneres.cat;Mataró;Mataró;llavanerencs;Sant Andreu de Llavaneres;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0819760009;Metropolità;https://www.google.com/maps/place/Sant+Andreu+de+Llavaneres, + Barcelona?hl=ca;https://goo.gl/maps/BkQ67cGuFKKww6eW9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081976;Benvolgut alcalde;30/7/2020 9:27:32
1715760009;Sant Andreu Salou;Ajuntament de Sant Andreu Salou;Pl. De l'Església, S/N;Sant Andreu Salou;972-463037;972-463037;Il·lm. Sr.;Francesc Xavier Casanovas Busquets;Francesc Xavier;Casanovas;Busquets;JxCAT;Senyor;Alcalde President;;P1716600J;Gironès;8102060009;Girona;8001760009;N;2019;155;2;5,89;    ;Municipis;17454;;Dimecres i divendres de 9:00 a 11:00 hores;N;GN;132;;;;H;Sant Andreu Salou;ajuntament@santandreusalou.cat;http://www.santandreusalou.cat;Girona;Santa Coloma de Farners;santandreuencs;Sant Andreu Salou;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1715760009;Comarques Gironines;https://www.google.com/maps/place/Sant+Andreu+Salou, + Girona?hl=ca;https://goo.gl/maps/baCxYr99ieM4fWjN9;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171576;Benvolgut alcalde;30/7/2020 9:27:32
1718330008;Sant Aniol de Finestres;Ajuntament de Sant Aniol de Finestres;Pl. Major, 1;Sant Aniol de Finestres;972-443004;972-443145;Il·lm. Sr.;Francesc Oliveras Torrent;Francesc;Oliveras;Torrent;JxCAT;Senyor;Alcalde President;;P1719500I;Garrotxa;8101920002;Girona;8001760009;N;2019;341;2;47,56;    ;Municipis;17154;;Dl. a Dv. de 10:00 a 13:00 hores i de 16:00 a 19:00;N;GX;289;;;;H;Sant Esteve de Llémena;santaniol@santaniol.cat;http://www.santaniol.cat;Olot;Olot;;Sant Esteve de Llémena (Sant Aniol de Finestr;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1718330008;Comarques Gironines;https://www.google.com/maps/place/Sant+Aniol+de+Finestres, + Girona?hl=ca;https://goo.gl/maps/9Ermqh6B6SjTSLmi8;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=171833;Benvolgut alcalde;30/7/2020 9:27:32
819820002;Sant Antoni de Vilamajor;Ajuntament de Sant Antoni de Vilamajor;Pl. Montseny, 5;Sant Antoni de Vilamajor;93-8452400;93-8452051;Il·lm. Sr.;Raül Valentin Del Valle;Raül;Valentin;Del Valle;CANVI;Senyor;Alcalde President;;P0819700F;Vallès Oriental;8104190004;Barcelona;8000840003;N;2019;6135;2;13,92;    ;Municipis;8459;;tots els dies de 8h-15h;N;VR;258;;;;H;Sant Antoni de Vilamajor;ajuntament@savilamajor.cat;http://www.santantonidevilamajor.cat;Granollers;Granollers;vilamajorins;Sant Antoni de Vilamajor;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0819820002;Metropolità;https://www.google.com/maps/place/Sant+Antoni+de+Vilamajor, + Barcelona?hl=ca;https://goo.gl/maps/3TWe3WqwgQ1uUwrq6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081982;Benvolgut alcalde;30/7/2020 9:27:32
819950006;Sant Bartomeu del Grau;Ajuntament de Sant Bartomeu del Grau;Passeig del Grau, 10;Sant Bartomeu del Grau;93-8889000;93-8889800;Il·lm. Sr.;David Puyol Perez;David;Puyol;Perez;IxSBG (IND;Senyor;Alcalde President;;P0819800D;Osona;8102490004;Barcelona;8000840003;N;2019;858;2;34,78;    ;Municipis;8503;;;N;OS;868;;;;H;Sant Bartomeu del Grau;ajuntament@sbg.cat;http://www.sbg.cat;Vic;Vic;;Sant Bartomeu del Grau;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0819950006;Comarques Centrals;https://www.google.com/maps/place/Sant+Bartomeu+del+Grau, + Barcelona?hl=ca;https://goo.gl/maps/UDPrpoWhdSevy25x6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=081995;Benvolgut alcalde;30/7/2020 9:27:32
820090004;Sant Boi de Llobregat;Ajuntament de Sant Boi de Llobregat;Pl. Ajuntament, 1;Sant Boi de Llobregat;936351200;936301856;Il·lma. Sra.;Lluïsa Moret Sabidó;Lluïsa;Moret;Sabidó;PSC-CP;Senyora;Alcaldessa Presidenta;;P0819900B;Baix Llobregat;8101150006;Barcelona;8000840003;N;2019;83605;2;22,13;    ;Municipis;8830;;;N;BT;30;;;;D;Sant Boi de Llobregat;rlopez@santboi.cat;http://www.stboi.cat;Sant Boi de Llobregat;L'Hospitalet de Llobregat;santboians;Sant Boi de Llobregat;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0820090004;Metropolità;https://www.google.com/maps/place/Sant+Boi+de+Llobregat, + Barcelona?hl=ca;https://goo.gl/maps/PseZXRwvfofHxEdT6;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=082009;Benvolguda alcaldessa;30/7/2020 9:27:32
